id,query,context_query,task_type,label,gold,seriousness,intent_label,source,source_weight,group,source_relation,mapping_reason
public_train_ershibuhuo_6_3481_1952,密码什么啊？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_qinaidereaide_10_10542_6280,你这孩子，从小都不撒谎的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Elaboration,keyword_relation
public_train_renmindemingyi_8_11297_6768,可是我怕再这么省下去,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_lizhipaishenghuo_15_8300_4822,要是卖掉啊,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_qinaidereaide_6_10856_6473,爷爷早,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_nishiwodechengchibaolei_2_9521_5606,是你让我等了一个小时,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_jinhun_20_7323_4175,我怎么跟他结婚啊我！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Result,keyword_relation
public_train_woshiyuhuanshui_5_14128_8455,我总不能二十四小时，在这儿蹲点吧？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Result,relation_or_keyword_practical
public_train_luohunshidai_12_8604_5014,根本不懂当妈的心,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_xueselangman_8_17511_10447,没有呀推荐名额是院里决定的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_decision
public_train_yipuerzhu_13_18003_10674,诶，是我的钱,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_huijiadeyouhuo_16_5200_3065,如果说我现在怀孕的话,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_zhiwomennuannuandexiaoshiguang_7_21021_12370,你就得听我的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Conditional,relation_or_keyword_decision
public_train_womendexinshidai_7_13761_8250,但如果我赢了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_jiayounishizuibangde_10_6120_3461,有时候善良，就是会伤人伤己,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Result,relation_or_keyword_practical
public_train_xinlianaishidai_5_16905_9989,什么时候跟他们签？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_luohunshidai_7_8843_5168,遛遛弯,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Alternation,relation_or_keyword_decision
public_train_fumuaiqing_17_4062_2341,你这种事还往外说,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_yipuerzhu_10_17916_10646,我谈恋爱了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Elaboration,keyword_relation
public_train_nishiwodeyan_10_9759_5758,你在这儿干什么？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_shaonianpai_5_12598_7580,不敢坐观光电梯,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_nishiwodechengchibaolei_4_9596_5668,然后，然后螃蟹就上来了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
curated_base_0027,如果时间不够，我应该优先做 PPT 还是先跑完实验？,高质量人工/项目规则样本，目标任务类型为 decision_support。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,curated_sample_cases_v52,1.0,curated_base,,manual_from_project_cases
public_train_nishiwodechengchibaolei_7_9690_5714,没事，不用担心,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,emotional_support,emotional_support,emotional_support,high,情绪承接/感受安抚,public_train,0.35,public_weak,Contrast,keyword_emotion
public_train_sanshieryi_11_11376_6817,怎么找？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_anjia_18_241_116,你是说劈我的雷正在路上了？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_nihaojiushiguang_10_8952_5240,结果后来，我吃了不只二十块钱的方便面,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Narration,relation_base
public_train_fumuaiqing_15_4027_2329,我也不想见他,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_ershibuhuo_19_3305_1835,周总那么优秀,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_wanmeiguanxi_11_13069_7884,存款 八百方,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_humamaoba_4_5928_3371,她当我是谁啊！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_woshiyuhuanshui_9_14268_8537,我跟你说过我是误诊,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
curated_aug_0146,其实这个标签为什么会被判成 open_discussion？我有点拿不准。,项目高质量样本的轻量表述扩增，目标任务类型为 clarification。,clarification,clarification,clarification,high,澄清追问/解释依据,curated_aug_v52,1.0,curated_aug,,manual_template_augmentation
public_train_lamazhengzhuan_10_7536_4334,这么一个，和平共处的，双赢的这么一个，皆大欢喜的前提和基础,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_qihun_8_10465_6213,昨晚应酬有点晚,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Explanation,relation_or_keyword_practical
public_train_yujianwanglichuan_10_19192_11293,没辣椒没味道,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Explanation,relation_or_keyword_practical
public_train_yijiarenzhiming_8_17852_10613,我跟你是真的像！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
curated_aug_0171,最近AI 更可能先替代重复工作，还是先重构人的工作方式？先不要讲太复杂。,项目高质量样本的轻量表述扩增，目标任务类型为 open_discussion。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,curated_aug_v52,1.0,curated_aug,,manual_template_augmentation
public_train_shanhaiqing_2_12120_7251,哦，我知道呀,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_lizhipaishenghuo_1_8151_4747,你别烫着啊,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_shaonianpai_16_12454_7485,怎么看都觉着顺眼,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_heyishengxiaomo_4_4887_2884,你第一次考上大学,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Background,relation_base
public_train_dahaoshiguang_6_1771_1086,再说了，刚刚他们那热情劲，你也看见了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Alternation,relation_or_keyword_decision
public_train_xinlianaishidai_2_16782_9891,人家是在美国上学,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_woshiyuhuanshui_7_14208_8491,这个人一定会对余晨好的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_zhengyangmenxia_4_20120_11889,让你九门提督展一眼,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Narration,relation_base
public_train_luohunshidai_8_8859_5180,什么都不是什么都不是,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_lamazhengzhuan_4_7945_4626,我得考虑考虑呢,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_fumuaiqing_3_4153_2388,你是不是嚼了东西吐给他吃？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_heyishengxiaomo_8_4972_2924,为了你二次负伤也值当的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Explanation,relation_or_keyword_practical
public_train_renmindemingyi_10_10973_6553,没弄错,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_heyishengxiaomo_8_4973_2925,谢谢你,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_xiaohuanxi_18_14982_8971,您这写考分算怎么回事啊？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Continuation,short_question_keyword
public_train_jinhun_3_7330_4182,你看你看,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_xiaozhangfu_5_16246_9633,我说梦话了？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_doutinghao_18_2606_1454,这记账的牛肉价格，跟这小票对不上啊,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_renmindemingyi_20_11189_6678,是吧？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_yueguangbianzouqu_10_18819_11181,故意不让昼川老师和我联系,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_zhengfu_18_19660_11585,你脑子是不是有毛病啊你,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_anjia_9_374_214,我向你保证,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_zhiwomennuannuandexiaoshiguang_14_20719_12203,听说了吗？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Alternation,relation_or_keyword_decision
public_train_nishiwodechengchibaolei_13_9487_5580,你也不赖,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_zhengyangmenxia_18_20048_11847,你要我说你点什么呀！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_yueguangbianzouqu_7_19125_11270,有些事不遂人愿吧,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_qihun_15_10278_6089,师兄，你就别赶我了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_doutinghao_21_2732_1538,我说你是脑子一热吧,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_yijiarenzhiming_3_17754_10543,你休想进，我们老李家的门！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Conditional,relation_or_keyword_decision
public_train_ershibuhuo_14_3166_1771,好难受,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_sanshieryi_7_11759_7027,她不是你所想的可有可无的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_xiaobieli_6_14712_8820,我没钱怎么了？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Result,short_question_keyword
public_train_xiaozhangfu_17_16030_9550,下月八号,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
curated_aug_0061,说实话，我现在拿到两个 offer，到底该选哪个，还是再等等看？先不要讲太复杂。,项目高质量样本的轻量表述扩增，目标任务类型为 decision_support。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,curated_aug_v52,1.0,curated_aug,,manual_template_augmentation
public_train_waixiangren_12_12802_7727,那你看我什么时候，才能参加培训呢？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_shaonianpai_13_12350_7423,对待学习,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Result,relation_or_keyword_practical
public_train_humamaoba_13_5644_3232,不是，老婆，对不起老婆，我这是怎么了？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Commentary,keyword_relation
public_train_doutinghao_19_2657_1498,我知道您是个好人,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_zhiwomennuannuandexiaoshiguang_5_20995_12347,没机会了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
curated_base_0042,你刚才说我不应该立刻回他，那这个判断到底依据是什么？,高质量人工/项目规则样本，目标任务类型为 clarification。,clarification,clarification,clarification,high,澄清追问/解释依据,curated_sample_cases_v52,1.0,curated_base,,manual_from_project_cases
public_train_lamazhengzhuan_5_7973_4641,人家，人家同意说，把姑娘嫁给我了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_qihun_6_10423_6192,我觉得，还不是你现阶段该做的事情,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_shaonianpai_8_12679_7657,上高铁我就回来了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Narration,relation_base
public_train_zhiwomennuannuandexiaoshiguang_2_20877_12275,我今天来就是为了这个事,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_anjia_15_156_90,三百一十六,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_doutinghao_5_2818_1571,我自然会通知你的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Conditional,relation_or_keyword_decision
public_train_ershibuhuo_18_3295_1827,什么挺好的？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_qihun_6_10436_6205,怎么一定段，反而表现不尽人意呢？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_zhengfu_1_19514_11500,你爸那儿我给你寄了十万块钱了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_renmindemingyi_4_11227_6710,做人不可有傲气,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_yipuerzhu_8_18303_10842,我们不是，行了吗？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_renmindemingyi_1_10955_6540,我要摆正位置，同伟,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_yijiarenzhiming_10_17562_10481,我也不想骗您,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_lamazhengzhuan_4_7930_4611,元宝不能想走就走,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_doutinghao_11_2473_1408,这案子这么轻易就破了吗,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_xueselangman_20_17407_10371,你别老跟着我！我烦！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_jinhun_7_7420_4245,我们娘俩经常唠,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Background,relation_base
public_train_luohunshidai_15_8676_5081,不过也无所谓,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_doutinghao_18_2623_1471,你要不说清楚了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
curated_aug_0059,我有点想问，他是不是在试探我，还是我想太多了？你们怎么看？,项目高质量样本的轻量表述扩增，目标任务类型为 relationship_reading。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,curated_aug_v52,1.0,curated_aug,,manual_template_augmentation
public_train_humamaoba_13_5617_3205,我最近变得特别愿意思考,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Background,relation_base
public_train_yueguangbianzouqu_1_18793_11163,别废话了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_qinaidereaide_5_10842_6461,习惯了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_xiaozhangfu_14_15970_9520,你紧张什么？你紧张,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Commentary,short_question_keyword
public_train_qihun_2_10337_6121,算了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_jimaofeishangtian_9_7024_3931,我也真的跟你讲,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_woshiyuhuanshui_5_14122_8449,你说我发嘛还是不发呢？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Result,relation_or_keyword_decision
public_train_yiqitongguochuang_11_18421_10921,咱们怎么会变成这样,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_lamazhengzhuan_9_8102_4703,骂你怎么样！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_banshimitangbanshishang_9_896_510,咳，不是，江君,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_nishiwodechengchibaolei_2_9529_5614,我想拍这个楼,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_sanshieryi_11_11392_6833,我觉得其实也能理解啊,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_nishiwodeyan_2_9972_5859,你最起码得赔我好几十万,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Conditional,relation_or_keyword_decision
public_train_zhengyangmenxia_6_20168_11932,奶奶我打算正式跟我爸我妈，说这件事了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Alternation,relation_or_keyword_decision
